관리번호,구분명,화장실명,소재지도로명주소,소재지지번주소,관리기관명,전화번호,개방시간,개방시간상세,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,위도,경도
202455300000100748,공중화장실,브론코기념병원,"경기도 화성시 만세구 팔탄면 온천로 29 (덕우리, 브론코기념병원)",,민간,03151896783,정시,24시간,4,2,1,1,0,0,4,1,1,37.1282723419731,126.859438487362
202455300000100749,공중화장실,덕우리주유소,경기도 화성시 만세구 팔탄면 포승향남로 2295 (덕우리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,1,0,0,37.1314650305806,126.854620424695
202455300000100750,공중화장실,KH에너지(주)직영KH덕우주유소(셀프),경기도 화성시 만세구 팔탄면 포승향남로 2298 (덕우리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,1,0,0,37.1312756726185,126.85561585222
202455300000100751,공중화장실,(주)구구에너지 99주유소,경기도 화성시 만세구 팔탄면 포승향남로 2978 (구장리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.155289113027,126.913804109727
202455300000100752,공중화장실,신성주유소,경기도 화성시 만세구 팔탄면 푸른들판로 586 (구장리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,1,0,0,,
202455300000100753,공중화장실,팔탄주유소,경기도 화성시 만세구 팔탄면 푸른들판로 603 (구장리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.1619489685008,126.897038645247
202455300000100754,공중화장실,구장주유소,경기도 화성시 만세구 팔탄면 푸른들판로 639 (구장리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.1652655405357,126.895962412701
202455300000100755,공중화장실,창곡주유소,경기도 화성시 만세구 팔탄면 푸른들판로 744 (창곡리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.1739241402516,126.891333757624
202455300000100756,공중화장실,KH에너지(주)직영화성주유소,"경기도 화성시 만세구 팔탄면 푸른들판로 918 (창곡리, 화성주유소)",,민간,03151896783,정시,24시간,2,2,0,0,0,0,1,0,0,37.1884515682374,126.883922265757
202455300000100757,공중화장실,노하공단주유소,경기도 화성시 만세구 팔탄면 현대기아로 8 (노하리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.1554110306865,126.84757325935
202455300000100758,공중화장실,만의사,경기도 화성시 풀무골로 213,,경기도 화성시,03151896783,정시,24시간,2,5,1,1,0,0,6,1,0,37.208483403583,127.148714822
202455300000100759,공중화장실,동현주유소,"경기도 화성시 만세구 향남읍 3.1만세로 1015 (발안리, 동현주유소)",,민간,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.1271723902274,126.901074148419
202455300000100760,공중화장실,화성시 보건소,경기도 화성시 만세구 향남읍 3.1만세로 1055,,경기도 화성시,03151896783,정시,24시간,4,4,1,1,0,0,8,1,1,37.1292725444429,126.904539536191
202455300000100761,공중화장실,재로마트,경기도 화성시 만세구 향남읍 3.1만세로 1115,,민간,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.1332552442002,126.908897766316
202455300000100762,공중화장실,21C(구조흥),경기도 화성시 만세구 향남읍 3.1만세로 972 (제암리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.124642624745,126.897431960482
202455300000100763,공중화장실,화성시외국인복지센터 1층,"경기도 화성시 만세구 향남읍 발안공단로 92-23 (구문천리, 외국인복지센터)",,공공기관,03151896783,정시,24시간,2,2,1,1,0,0,3,1,1,37.0869867325564,126.907181834048
202455300000100764,공중화장실,빅토리주유소,경기도 화성시 만세구 향남읍 발안로 206 (행정리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.1310308454351,126.933194389974
202455300000100765,공중화장실,(주)원해셀프주유소,경기도 화성시 만세구 향남읍 발안로 308 (관리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.1334908190205,126.941336880783
202455300000100766,공중화장실,세종주유소,경기도 화성시 만세구 향남읍 발안로 341 (동오리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.1329597363698,126.944912045074
202455300000100250,공중화장실,화성소방서 본서-2,"경기도 화성시 만세구 향남읍 향남로 399 (행정리, 화성소방서)",,공공기관,03151896783,정시,11시간,3,4,0,0,0,0,2,0,0,37.1307996848172,126.92070345408
202455300000100251,공중화장실,화성소방서 본서-1,"경기도 화성시 만세구 향남읍 향남로 399 (행정리, 화성소방서)",,공공기관,03151896783,정시,11시간,3,4,0,0,0,0,2,0,0,37.1307996848172,126.92070345408
202455300000100252,공중화장실,홈플러스 화성향남점,"경기도 화성시 만세구 향남읍 향남로 402 (행정리, 홈플러스 화성향남점)",,민간,03151896783,정시,11시간,2,3,0,0,0,0,5,0,0,37.1307327783936,126.921852984478
202455300000100253,공중화장실,화성종합경기타운(주경기장),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,5,5,0,0,0,0,17,0,0,37.1374711167278,126.924665037515
202455300000100254,공중화장실,화성종합경기타운(주경기장),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,2,4,0,0,0,0,6,0,0,37.1374711167278,126.924665037515
202455300000100255,공중화장실,화성종합경기타운(주경기장),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,2,4,0,0,0,0,6,0,0,37.1374711167278,126.924665037515
202455300000100256,공중화장실,화성종합경기타운(주경기장),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,4,4,1,1,0,0,8,1,1,37.1374711167278,126.924665037515
202455300000100257,공중화장실,화성종합경기타운(주경기장),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,2,2,1,1,0,0,6,1,1,37.1374711167278,126.924665037515
202455300000100258,공중화장실,화성종합경기타운(주경기장),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,4,4,0,0,0,0,8,0,0,37.1374711167278,126.924665037515
202455300000100259,공중화장실,화성종합경기타운(실내체육관),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,2,4,0,0,0,0,4,0,0,37.1374711167278,126.924665037515
202455300000100260,공중화장실,화성종합경기타운(실내체육관),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,1,2,1,1,0,0,3,1,1,37.1374711167278,126.924665037515
202455300000100466,공중화장실,(주)영광셀프주유소,경기도 화성시 만세구 남양읍 화성로 1515 (북양리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.223753132522,126.847403156552
202455300000100467,공중화장실,남양신도시주유소,경기도 화성시 만세구 남양읍 화성로 957 (남양리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.2029144592878,126.792337526627
202455300000100468,공중화장실,동탄복합문화센터도서관 1층 로비,경기도 화성시 동탄구 노작로 134 (반송동),,경기도 화성시,03151896783,정시,24시간,2,2,1,1,0,0,3,1,1,37.2008076683081,127.074997418968
202455300000100469,공중화장실,동탄청소년문화의집 2층,경기도 화성시 동탄구 동탄공원로1길 26-23 (반송동),,경기도 화성시,03151896783,정시,24시간,2,2,1,1,0,0,4,1,1,37.203753460452,127.061233517912
202455300000100470,공중화장실,동탄2산단주유소,경기도 화성시 동탄구 동탄기흥로 161 (방교리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,1,0,0,37.1749760639831,127.090862686667
202455300000100471,공중화장실,너른공원(경로당),경기도 화성시 동탄구 동탄기흥로247번길 19-8,,경기도 화성시,03151896783,정시,24시간,3,0,0,0,0,0,5,0,0,37.1817556461595,127.090214270602
202455300000100472,공중화장실,동탄중앙이음터 2층,"경기도 화성시 동탄구 동탄대로시범길 115 (청계동, 동탄중앙이음터)",,경기도 화성시,03151896783,정시,24시간,3,4,1,1,0,0,7,1,1,37.1987459298149,127.110885310907
202455300000100473,공중화장실,동탄중앙어울림센터 (동탄중앙어울림센터2층),"경기도 화성시 동탄구 동탄대로시범길 133 (청계동, 동탄중앙어울림센터, 동탄4동 행정복지센터)",,경기도 화성시,03151896783,정시,24시간,1,0,1,1,0,0,1,1,1,37.1997819145369,127.112081487616
202455300000100474,공중화장실,동탄중앙어울림센터 (동탄4동 주민센터 2층),"경기도 화성시 동탄구 동탄대로시범길 133 (청계동, 동탄중앙어울림센터, 동탄4동 행정복지센터)",,경기도 화성시,03151896783,정시,24시간,3,3,1,1,0,0,7,1,1,37.1997819145369,127.112081487616
202455300000100475,공중화장실,동탄중앙어울림센터 (동탄어울림사회복지관 3층),"경기도 화성시 동탄구 동탄대로시범길 133 (청계동, 동탄중앙어울림센터, 동탄4동 행정복지센터)",,경기도 화성시,03151896783,정시,24시간,2,2,1,1,0,0,4,1,1,37.1997819145369,127.112081487616
202455300000100476,공중화장실,동탄중앙어울림센터 (동탄어울림사회복지관 2층),"경기도 화성시 동탄구 동탄대로시범길 133 (청계동, 동탄중앙어울림센터, 동탄4동 행정복지센터)",,경기도 화성시,03151896783,정시,24시간,2,2,1,1,0,0,4,1,1,37.1997819145369,127.112081487616
202455300000100477,공중화장실,동탄중앙어울림센터 (동탄어울림사회복지관 1층),"경기도 화성시 동탄구 동탄대로시범길 133 (청계동, 동탄중앙어울림센터, 동탄4동 행정복지센터)",,경기도 화성시,03151896783,정시,24시간,2,2,1,1,0,0,4,1,1,37.1997819145369,127.112081487616
202455300000100478,공중화장실,동탄중앙어울림센터 (동탄중앙어울림센터 수영장 1층),"경기도 화성시 동탄구 동탄대로시범길 133 (청계동, 동탄중앙어울림센터, 동탄4동 행정복지센터)",,경기도 화성시,03151896783,정시,24시간,1,1,1,1,0,0,2,1,1,37.1997819145369,127.112081487616
202455300000100261,공중화장실,화성종합경기타운(실내체육관),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,3,5,1,1,0,0,0,1,1,37.1374711167278,126.924665037515
202455300000100262,공중화장실,화성종합경기타운(실내체육관),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,0,0,1,1,0,0,8,1,1,37.1374711167278,126.924665037515
202455300000100263,공중화장실,화성종합경기타운(실내체육관),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,2,10,0,0,0,0,12,0,0,37.1374711167278,126.924665037515
202455300000100264,공중화장실,화성종합경기타운(실내체육관),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,0,0,0,0,0,0,9,0,0,37.1374711167278,126.924665037515
202455300000100265,공중화장실,화성종합경기타운(실내체육관),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,2,2,0,0,0,0,0,0,0,37.1374711167278,126.924665037515
202455300000100266,공중화장실,화성종합경기타운(실내체육관),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,0,0,0,0,0,0,8,0,0,37.1374711167278,126.924665037515
202455300000100267,공중화장실,화성종합경기타운(실내체육관),"경기도 화성시 만세구 향남읍 향남로 470 (도이리, 화성종합경기타운)",,경기도 화성시,03151896783,정시,11시간,3,10,0,0,0,0,0,0,0,37.1374711167278,126.924665037515
202455300000100229,공중화장실,IBK기업은행 발안산단지점,경기도 화성시 만세구 향남읍 발안공단로2길 38 (하길리),,민간,03151896783,정시,11시간,4,4,0,0,0,0,6,0,0,37.0870283229861,126.911855040394
202455300000100230,공중화장실,농협정건설빌딩,"경기도 화성시 만세구 향남읍 발안로 101 (행정리, 정 메디 프라자)",,민간,03151896783,정시,11시간,1,2,1,1,0,0,1,1,1,37.1318475039771,126.921612691975
202455300000100231,공중화장실,태성프라자,"경기도 화성시 만세구 향남읍 발안로 107 (행정리, 태성프라자)",,민간,03151896783,정시,11시간,1,2,1,1,0,0,1,1,1,37.1317229418914,126.922380675539
202455300000100232,공중화장실,중앙프라자,"경기도 화성시 만세구 향남읍 발안로 116 (행정리, 중앙프라자)",,민간,03151896783,정시,11시간,2,2,0,0,0,0,3,0,0,37.1310484891958,126.922921322767
202455300000100233,공중화장실,향남신도시주유소,경기도 화성시 만세구 향남읍 발안로 199 (도이리),,민간,03151896783,정시,11시간,1,2,0,0,0,0,1,0,0,37.130701472737,126.932024287299
202455300000100234,공중화장실,맑은물사업소 3,경기도 화성시 만세구 향남읍 발안로 527 (송곡리),,경기도 화성시,03151896783,정시,11시간,0,0,0,0,0,0,2,0,0,37.1308692208968,126.964915722025
202455300000100235,공중화장실,맑은물사업소 2,경기도 화성시 만세구 향남읍 발안로 527 (송곡리),,경기도 화성시,03151896783,정시,11시간,3,3,0,0,0,0,2,0,0,37.1308692208968,126.964915722025
202455300000100236,공중화장실,맑은물사업소 1,경기도 화성시 만세구 향남읍 발안로 527 (송곡리),,경기도 화성시,03151896783,정시,11시간,2,2,0,0,0,0,3,0,0,37.1308692208968,126.964915722025
202455300000100237,공중화장실,황금주유소,경기도 화성시 만세구 향남읍 발안로 605-1 (송곡리),,민간,03151896783,정시,11시간,1,0,0,0,0,0,1,0,0,37.1269690569775,126.971260850068
202455300000100238,공중화장실,향남읍사무소,경기도 화성시 만세구 향남읍 발안로 89,,경기도 화성시,03151896783,정시,11시간,2,2,0,0,0,0,2,0,0,37.1324241344127,126.92032238586
202455300000100439,공중화장실,남양1호 근린공원,경기도 화성시 만세구 남양읍 남양리 2038,,경기도 화성시,03151896783,정시,24시간,1,1,0,0,0,0,3,0,0,37.205495067291,126.829169227536
202455300000100480,공중화장실,동탄목동이음터 4층,경기도 화성시 동탄구 동탄순환대로 20길 6,,경기도 화성시,03151896783,정시,24시간,3,2,1,0,0,0,5,1,0,37.1893028942215,127.123896533869
202455300000100481,공중화장실,동탄목동이음터 3층,경기도 화성시 동탄구 동탄순환대로 20길 6,,경기도 화성시,03151896783,정시,24시간,3,2,1,0,0,0,5,1,0,37.1893028942215,127.123896533869
202455300000100482,공중화장실,동탄목동이음터 2층,경기도 화성시 동탄구 동탄순환대로 20길 6,,경기도 화성시,03151896783,정시,24시간,3,2,1,0,0,0,5,1,0,37.1893028942215,127.123896533869
